,Date,YR,MTH,DAY,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
1618,2010-06-07,2010,6,7,311.0,35.0,44.0,208.0,24.0
1619,2010-06-08,2010,6,8,225.0,25.0,42.0,142.0,16.0
1620,2010-06-09,2010,6,9,205.0,29.0,27.0,125.0,24.0
1621,2010-06-10,2010,6,10,186.0,31.0,18.0,113.0,24.0
1622,2010-06-11,2010,6,11,173.0,28.0,19.0,107.0,19.0
1623,2010-06-12,2010,6,12,137.0,28.0,25.0,76.0,8.0
1624,2010-06-13,2010,6,13,166.0,28.0,34.0,94.0,10.0
1625,2010-06-14,2010,6,14,253.0,47.0,47.0,133.0,26.0
1626,2010-06-15,2010,6,15,185.0,32.0,23.0,116.0,14.0
1627,2010-06-16,2010,6,16,188.0,32.0,30.0,115.0,11.0
1628,2010-06-17,2010,6,17,178.0,24.0,23.0,119.0,12.0
1629,2010-06-18,2010,6,18,155.0,27.0,15.0,97.0,16.0
1630,2010-06-19,2010,6,19,163.0,18.0,26.0,101.0,18.0
1631,2010-06-20,2010,6,20,155.0,29.0,31.0,87.0,8.0
1632,2010-06-21,2010,6,21,227.0,38.0,36.0,132.0,21.0
1633,2010-06-22,2010,6,22,211.0,30.0,30.0,132.0,19.0
1634,2010-06-23,2010,6,23,196.0,26.0,24.0,121.0,25.0
1635,2010-06-24,2010,6,24,192.0,39.0,29.0,116.0,8.0
1636,2010-06-25,2010,6,25,163.0,24.0,17.0,106.0,16.0
1637,2010-06-26,2010,6,26,151.0,31.0,24.0,82.0,13.0
1638,2010-06-27,2010,6,27,167.0,30.0,24.0,98.0,15.0
1639,2010-06-28,2010,6,28,180.0,19.0,27.0,118.0,16.0
1640,2010-06-29,2010,6,29,186.0,28.0,24.0,117.0,17.0
1641,2010-06-30,2010,6,30,172.0,31.0,27.0,97.0,17.0
1642,2010-07-01,2010,7,1,148.0,19.0,19.0,97.0,13.0
1643,2010-07-02,2010,7,2,154.0,25.0,21.0,97.0,11.0
1644,2010-07-03,2010,7,3,142.0,27.0,25.0,75.0,14.0
1645,2010-07-04,2010,7,4,143.0,24.0,22.0,86.0,11.0
1646,2010-07-05,2010,7,5,207.0,33.0,30.0,125.0,19.0
1647,2010-07-06,2010,7,6,235.0,21.0,29.0,158.0,26.0
1648,2010-07-07,2010,7,7,197.0,23.0,26.0,123.0,25.0
1649,2010-07-08,2010,7,8,177.0,21.0,24.0,115.0,16.0
1650,2010-07-09,2010,7,9,166.0,21.0,22.0,109.0,14.0
1651,2010-07-10,2010,7,10,151.0,17.0,20.0,95.0,19.0
1652,2010-07-11,2010,7,11,153.0,20.0,17.0,110.0,6.0
1653,2010-07-12,2010,7,12,181.0,30.0,13.0,110.0,27.0
1654,2010-07-13,2010,7,13,171.0,20.0,18.0,113.0,20.0
1655,2010-07-14,2010,7,14,160.0,23.0,19.0,102.0,16.0
1656,2010-07-15,2010,7,15,174.0,17.0,14.0,122.0,21.0
1657,2010-07-16,2010,7,16,128.0,16.0,12.0,81.0,19.0
1658,2010-07-17,2010,7,17,139.0,14.0,21.0,93.0,10.0
1659,2010-07-18,2010,7,18,165.0,21.0,19.0,102.0,23.0
1660,2010-07-19,2010,7,19,181.0,20.0,21.0,119.0,20.0
1661,2010-07-20,2010,7,20,156.0,19.0,20.0,100.0,17.0
1662,2010-07-21,2010,7,21,179.0,25.0,24.0,110.0,20.0
1663,2010-07-22,2010,7,22,126.0,12.0,17.0,85.0,12.0
1664,2010-07-23,2010,7,23,167.0,27.0,17.0,108.0,15.0
1665,2010-07-24,2010,7,24,158.0,30.0,18.0,92.0,18.0
1666,2010-07-25,2010,7,25,136.0,24.0,11.0,89.0,12.0
1667,2010-07-26,2010,7,26,171.0,23.0,19.0,109.0,20.0
1668,2010-07-27,2010,7,27,153.0,21.0,22.0,93.0,17.0
1669,2010-07-28,2010,7,28,182.0,28.0,17.0,119.0,17.0
1670,2010-07-29,2010,7,29,161.0,21.0,25.0,96.0,19.0
1671,2010-07-30,2010,7,30,118.0,12.0,14.0,78.0,14.0
1672,2010-07-31,2010,7,31,130.0,19.0,20.0,79.0,12.0
1673,2010-08-01,2010,8,1,159.0,26.0,19.0,100.0,14.0
1674,2010-08-02,2010,8,2,180.0,24.0,28.0,112.0,16.0
1675,2010-08-03,2010,8,3,158.0,20.0,19.0,105.0,14.0
1676,2010-08-04,2010,8,4,200.0,26.0,22.0,128.0,23.0
1677,2010-08-05,2010,8,5,184.0,27.0,30.0,108.0,18.0
1678,2010-08-06,2010,8,6,182.0,27.0,22.0,114.0,19.0
1679,2010-08-07,2010,8,7,145.0,26.0,21.0,84.0,14.0
1680,2010-08-08,2010,8,8,162.0,29.0,28.0,91.0,14.0
1681,2010-08-09,2010,8,9,213.0,33.0,17.0,138.0,25.0
1682,2010-08-10,2010,8,10,173.0,24.0,31.0,105.0,13.0
1683,2010-08-11,2010,8,11,181.0,28.0,13.0,125.0,15.0
1684,2010-08-12,2010,8,12,150.0,20.0,20.0,92.0,18.0
1685,2010-08-13,2010,8,13,157.0,23.0,19.0,99.0,16.0
1686,2010-08-14,2010,8,14,141.0,20.0,21.0,84.0,16.0
1687,2010-08-15,2010,8,15,172.0,27.0,20.0,105.0,20.0
1688,2010-08-16,2010,8,16,196.0,26.0,22.0,134.0,14.0
1689,2010-08-17,2010,8,17,197.0,33.0,25.0,113.0,26.0
1690,2010-08-18,2010,8,18,197.0,28.0,26.0,126.0,17.0
1691,2010-08-19,2010,8,19,147.0,23.0,19.0,92.0,12.0
1692,2010-08-20,2010,8,20,162.0,15.0,33.0,101.0,13.0
1693,2010-08-21,2010,8,21,139.0,24.0,15.0,89.0,11.0
1694,2010-08-22,2010,8,22,151.0,22.0,24.0,92.0,13.0
1695,2010-08-23,2010,8,23,204.0,24.0,27.0,130.0,23.0
1696,2010-08-24,2010,8,24,209.0,32.0,27.0,131.0,19.0
1697,2010-08-25,2010,8,25,185.0,22.0,17.0,126.0,20.0
1698,2010-08-26,2010,8,26,184.0,26.0,24.0,112.0,21.0
1699,2010-08-27,2010,8,27,161.0,23.0,21.0,102.0,15.0
1700,2010-08-28,2010,8,28,172.0,29.0,21.0,104.0,18.0
1701,2010-08-29,2010,8,29,165.0,23.0,24.0,102.0,16.0
1702,2010-08-30,2010,8,30,221.0,28.0,31.0,139.0,23.0
1703,2010-08-31,2010,8,31,219.0,26.0,44.0,131.0,18.0
1704,2010-09-01,2010,9,1,209.0,42.0,33.0,120.0,14.0
1705,2010-09-02,2010,9,2,191.0,28.0,28.0,118.0,17.0
1706,2010-09-03,2010,9,3,213.0,27.0,36.0,120.0,30.0
1707,2010-09-04,2010,9,4,192.0,34.0,30.0,111.0,17.0
1708,2010-09-05,2010,9,5,232.0,39.0,34.0,136.0,23.0
1709,2010-09-06,2010,9,6,256.0,50.0,41.0,146.0,19.0
1710,2010-09-07,2010,9,7,251.0,29.0,46.0,160.0,16.0
1711,2010-09-08,2010,9,8,218.0,23.0,34.0,147.0,14.0
1712,2010-09-09,2010,9,9,213.0,27.0,36.0,134.0,16.0
1713,2010-09-10,2010,9,10,220.0,34.0,28.0,132.0,26.0
1714,2010-09-11,2010,9,11,249.0,52.0,37.0,143.0,17.0
1715,2010-09-12,2010,9,12,216.0,40.0,42.0,112.0,22.0
1716,2010-09-13,2010,9,13,290.0,55.0,48.0,168.0,19.0
1717,2010-09-14,2010,9,14,236.0,44.0,35.0,140.0,17.0
1718,2010-09-15,2010,9,15,244.0,45.0,38.0,141.0,20.0
1719,2010-09-16,2010,9,16,259.0,48.0,60.0,131.0,20.0
1720,2010-09-17,2010,9,17,291.0,56.0,56.0,159.0,20.0
1721,2010-09-18,2010,9,18,271.0,69.0,64.0,123.0,15.0
1722,2010-09-19,2010,9,19,328.0,78.0,112.0,122.0,16.0
1723,2010-09-20,2010,9,20,412.0,102.0,124.0,164.0,21.0
1724,2010-09-21,2010,9,21,391.0,80.0,135.0,154.0,21.0
1725,2010-09-22,2010,9,22,367.0,85.0,100.0,168.0,14.0
1726,2010-09-23,2010,9,23,371.0,117.0,92.0,144.0,18.0
1727,2010-09-24,2010,9,24,368.0,102.0,99.0,145.0,22.0
1728,2010-09-25,2010,9,25,310.0,70.0,98.0,122.0,20.0
1729,2010-09-26,2010,9,26,335.0,85.0,102.0,132.0,16.0
1730,2010-09-27,2010,9,27,458.0,91.0,131.0,196.0,40.0
1731,2010-09-28,2010,9,28,394.0,88.0,110.0,170.0,26.0
1732,2010-09-29,2010,9,29,308.0,68.0,71.0,146.0,22.0
1733,2010-09-30,2010,9,30,273.0,73.0,54.0,127.0,19.0
1734,2010-10-01,2010,10,1,244.0,61.0,45.0,127.0,11.0
1735,2010-10-02,2010,10,2,243.0,66.0,46.0,113.0,18.0
1736,2010-10-03,2010,10,3,282.0,57.0,78.0,132.0,15.0
1737,2010-10-04,2010,10,4,370.0,58.0,86.0,206.0,20.0
1738,2010-10-05,2010,10,5,372.0,63.0,101.0,182.0,26.0
1739,2010-10-06,2010,10,6,302.0,50.0,66.0,163.0,22.0
1740,2010-10-07,2010,10,7,316.0,66.0,57.0,183.0,10.0
1741,2010-10-08,2010,10,8,287.0,72.0,65.0,127.0,23.0
1742,2010-10-09,2010,10,9,294.0,74.0,63.0,137.0,19.0
1743,2010-10-10,2010,10,10,301.0,78.0,70.0,131.0,22.0
1744,2010-10-11,2010,10,11,331.0,61.0,72.0,173.0,25.0
1745,2010-10-12,2010,10,12,411.0,70.0,109.0,206.0,26.0
1746,2010-10-13,2010,10,13,325.0,79.0,67.0,154.0,25.0
1747,2010-10-14,2010,10,14,330.0,78.0,67.0,161.0,24.0
1748,2010-10-15,2010,10,15,291.0,62.0,57.0,150.0,22.0
1749,2010-10-16,2010,10,16,256.0,50.0,46.0,139.0,21.0
1750,2010-10-17,2010,10,17,313.0,64.0,64.0,165.0,19.0
1751,2010-10-18,2010,10,18,428.0,89.0,111.0,201.0,27.0
1752,2010-10-19,2010,10,19,354.0,85.0,78.0,165.0,26.0
1753,2010-10-20,2010,10,20,331.0,75.0,79.0,157.0,20.0
1754,2010-10-21,2010,10,21,313.0,74.0,66.0,156.0,17.0
1755,2010-10-22,2010,10,22,318.0,63.0,67.0,163.0,25.0
1756,2010-10-23,2010,10,23,292.0,62.0,74.0,133.0,23.0
1757,2010-10-24,2010,10,24,299.0,75.0,79.0,126.0,19.0
1758,2010-10-25,2010,10,25,440.0,93.0,120.0,200.0,27.0
1759,2010-10-26,2010,10,26,356.0,93.0,68.0,173.0,22.0
1760,2010-10-27,2010,10,27,314.0,72.0,74.0,150.0,18.0
1761,2010-10-28,2010,10,28,283.0,70.0,55.0,125.0,32.0
1762,2010-10-29,2010,10,29,263.0,60.0,61.0,123.0,19.0
1763,2010-10-30,2010,10,30,227.0,57.0,41.0,115.0,14.0
1764,2010-10-31,2010,10,31,263.0,63.0,49.0,132.0,19.0
1765,2010-11-01,2010,11,1,344.0,76.0,83.0,169.0,16.0
1766,2010-11-02,2010,11,2,333.0,75.0,57.0,181.0,20.0
1767,2010-11-03,2010,11,3,327.0,56.0,89.0,160.0,21.0
1768,2010-11-04,2010,11,4,273.0,61.0,61.0,127.0,24.0
1769,2010-11-05,2010,11,5,286.0,68.0,53.0,140.0,25.0
1770,2010-11-06,2010,11,6,233.0,56.0,51.0,112.0,13.0
1771,2010-11-07,2010,11,7,252.0,46.0,69.0,119.0,18.0
1772,2010-11-08,2010,11,8,322.0,63.0,89.0,157.0,13.0
1773,2010-11-09,2010,11,9,317.0,67.0,74.0,156.0,20.0
1774,2010-11-10,2010,11,10,296.0,64.0,75.0,143.0,14.0
1775,2010-11-11,2010,11,11,265.0,52.0,58.0,133.0,22.0
1776,2010-11-12,2010,11,12,301.0,77.0,68.0,135.0,21.0
1777,2010-11-13,2010,11,13,261.0,71.0,58.0,113.0,19.0
1778,2010-11-14,2010,11,14,310.0,65.0,68.0,157.0,20.0
1779,2010-11-15,2010,11,15,412.0,103.0,98.0,175.0,36.0
1780,2010-11-16,2010,11,16,317.0,74.0,78.0,145.0,19.0
1781,2010-11-17,2010,11,17,308.0,70.0,63.0,151.0,24.0
1782,2010-11-18,2010,11,18,295.0,70.0,58.0,143.0,24.0
1783,2010-11-19,2010,11,19,299.0,61.0,65.0,146.0,27.0
1784,2010-11-20,2010,11,20,252.0,71.0,62.0,100.0,19.0
1785,2010-11-21,2010,11,21,282.0,64.0,82.0,121.0,15.0
1786,2010-11-22,2010,11,22,400.0,90.0,85.0,198.0,27.0
1787,2010-11-23,2010,11,23,316.0,75.0,79.0,136.0,26.0
1788,2010-11-24,2010,11,24,278.0,62.0,77.0,124.0,15.0
1789,2010-11-25,2010,11,25,222.0,50.0,39.0,115.0,17.0
1790,2010-11-26,2010,11,26,304.0,72.0,60.0,152.0,19.0
1791,2010-11-27,2010,11,27,323.0,82.0,68.0,153.0,19.0
1792,2010-11-28,2010,11,28,350.0,78.0,78.0,166.0,28.0
1793,2010-11-29,2010,11,29,415.0,83.0,110.0,188.0,34.0
1794,2010-11-30,2010,11,30,386.0,106.0,68.0,186.0,26.0
1795,2010-12-01,2010,12,1,313.0,74.0,74.0,147.0,18.0
1796,2010-12-02,2010,12,2,318.0,91.0,57.0,140.0,30.0
1797,2010-12-03,2010,12,3,278.0,65.0,54.0,137.0,22.0
1798,2010-12-04,2010,12,4,244.0,43.0,39.0,135.0,27.0
1799,2010-12-05,2010,12,5,291.0,74.0,60.0,137.0,20.0
1800,2010-12-06,2010,12,6,416.0,93.0,87.0,196.0,40.0
1801,2010-12-07,2010,12,7,327.0,80.0,70.0,155.0,21.0
1802,2010-12-08,2010,12,8,321.0,73.0,50.0,166.0,31.0
1803,2010-12-09,2010,12,9,303.0,69.0,48.0,165.0,21.0
1804,2010-12-10,2010,12,10,296.0,73.0,64.0,142.0,15.0
1805,2010-12-11,2010,12,11,255.0,64.0,50.0,121.0,20.0
1806,2010-12-12,2010,12,12,288.0,81.0,71.0,110.0,26.0
1807,2010-12-13,2010,12,13,430.0,106.0,107.0,185.0,32.0
1808,2010-12-14,2010,12,14,323.0,71.0,71.0,160.0,21.0
1809,2010-12-15,2010,12,15,372.0,81.0,91.0,171.0,29.0
1810,2010-12-16,2010,12,16,361.0,90.0,85.0,166.0,20.0
1811,2010-12-17,2010,12,17,317.0,88.0,63.0,150.0,15.0
1812,2010-12-18,2010,12,18,310.0,77.0,64.0,132.0,36.0
1813,2010-12-19,2010,12,19,310.0,77.0,63.0,148.0,22.0
1814,2010-12-20,2010,12,20,435.0,102.0,99.0,196.0,37.0
1815,2010-12-21,2010,12,21,361.0,79.0,92.0,169.0,21.0
1816,2010-12-22,2010,12,22,351.0,65.0,70.0,185.0,30.0
1817,2010-12-23,2010,12,23,307.0,65.0,58.0,152.0,32.0
1818,2010-12-24,2010,12,24,271.0,67.0,52.0,136.0,16.0
1819,2010-12-25,2010,12,25,323.0,66.0,65.0,172.0,20.0
1820,2010-12-26,2010,12,26,315.0,70.0,63.0,159.0,23.0
1821,2010-12-27,2010,12,27,304.0,44.0,49.0,188.0,23.0
1822,2010-12-28,2010,12,28,387.0,90.0,56.0,211.0,30.0
1823,2010-12-29,2010,12,29,380.0,63.0,60.0,227.0,30.0
1824,2010-12-30,2010,12,30,357.0,86.0,41.0,200.0,30.0
1825,2010-12-31,2010,12,31,268.0,68.0,37.0,131.0,32.0
1826,2011-01-01,2011,1,1,312.0,65.0,49.0,169.0,28.0
1827,2011-01-02,2011,1,2,307.0,64.0,49.0,170.0,24.0
1828,2011-01-03,2011,1,3,393.0,69.0,67.0,208.0,49.0
1829,2011-01-04,2011,1,4,318.0,44.0,49.0,186.0,39.0
1830,2011-01-05,2011,1,5,347.0,58.0,52.0,202.0,34.0
1831,2011-01-06,2011,1,6,325.0,51.0,47.0,191.0,36.0
1832,2011-01-07,2011,1,7,287.0,50.0,24.0,180.0,33.0
1833,2011-01-08,2011,1,8,265.0,46.0,30.0,154.0,35.0
1834,2011-01-09,2011,1,9,277.0,58.0,51.0,137.0,31.0
1835,2011-01-10,2011,1,10,357.0,56.0,60.0,198.0,42.0
1836,2011-01-11,2011,1,11,305.0,52.0,50.0,176.0,27.0
1837,2011-01-12,2011,1,12,215.0,41.0,36.0,123.0,13.0
1838,2011-01-13,2011,1,13,311.0,59.0,55.0,155.0,41.0
1839,2011-01-14,2011,1,14,308.0,43.0,56.0,181.0,27.0
1840,2011-01-15,2011,1,15,217.0,34.0,35.0,126.0,21.0
1841,2011-01-16,2011,1,16,279.0,60.0,58.0,129.0,31.0
1842,2011-01-17,2011,1,17,291.0,56.0,56.0,156.0,23.0
1843,2011-01-18,2011,1,18,309.0,51.0,78.0,159.0,21.0
1844,2011-01-19,2011,1,19,354.0,62.0,64.0,203.0,25.0
1845,2011-01-20,2011,1,20,307.0,55.0,59.0,165.0,28.0
1846,2011-01-21,2011,1,21,223.0,35.0,45.0,121.0,22.0
1847,2011-01-22,2011,1,22,244.0,46.0,47.0,129.0,22.0
1848,2011-01-23,2011,1,23,222.0,46.0,45.0,113.0,18.0
1849,2011-01-24,2011,1,24,334.0,41.0,78.0,190.0,24.0
1850,2011-01-25,2011,1,25,309.0,55.0,57.0,169.0,27.0
1851,2011-01-26,2011,1,26,243.0,48.0,51.0,127.0,17.0
1852,2011-01-27,2011,1,27,184.0,31.0,39.0,99.0,15.0
1853,2011-01-28,2011,1,28,235.0,53.0,58.0,102.0,22.0
1854,2011-01-29,2011,1,29,237.0,54.0,50.0,119.0,14.0
1855,2011-01-30,2011,1,30,278.0,68.0,66.0,131.0,13.0
1856,2011-01-31,2011,1,31,326.0,60.0,85.0,152.0,29.0
1857,2011-02-01,2011,2,1,258.0,46.0,56.0,131.0,24.0
1858,2011-02-02,2011,2,2,247.0,39.0,52.0,133.0,23.0
1859,2011-02-03,2011,2,3,255.0,61.0,62.0,114.0,17.0
1860,2011-02-04,2011,2,4,268.0,50.0,57.0,128.0,33.0
1861,2011-02-05,2011,2,5,259.0,52.0,52.0,132.0,22.0
1862,2011-02-06,2011,2,6,233.0,50.0,52.0,114.0,17.0
1863,2011-02-07,2011,2,7,367.0,61.0,98.0,177.0,30.0
1864,2011-02-08,2011,2,8,296.0,52.0,72.0,149.0,23.0
1865,2011-02-09,2011,2,9,264.0,47.0,64.0,133.0,20.0
1866,2011-02-10,2011,2,10,285.0,47.0,61.0,148.0,29.0
1867,2011-02-11,2011,2,11,250.0,55.0,62.0,116.0,17.0
1868,2011-02-12,2011,2,12,227.0,60.0,44.0,103.0,20.0
1869,2011-02-13,2011,2,13,308.0,56.0,72.0,160.0,20.0
1870,2011-02-14,2011,2,14,307.0,57.0,91.0,130.0,29.0
1871,2011-02-15,2011,2,15,320.0,65.0,101.0,136.0,18.0
1872,2011-02-16,2011,2,16,331.0,70.0,87.0,146.0,27.0
1873,2011-02-17,2011,2,17,352.0,68.0,76.0,181.0,27.0
1874,2011-02-18,2011,2,18,295.0,57.0,71.0,135.0,32.0
1875,2011-02-19,2011,2,19,268.0,52.0,67.0,122.0,27.0
1876,2011-02-20,2011,2,20,273.0,54.0,50.0,150.0,19.0
1877,2011-02-21,2011,2,21,291.0,53.0,63.0,150.0,24.0
1878,2011-02-22,2011,2,22,354.0,80.0,63.0,184.0,25.0
1879,2011-02-23,2011,2,23,314.0,60.0,65.0,167.0,22.0
1880,2011-02-24,2011,2,24,269.0,56.0,33.0,157.0,23.0
1881,2011-02-25,2011,2,25,226.0,40.0,38.0,123.0,25.0
1882,2011-02-26,2011,2,26,230.0,40.0,32.0,135.0,23.0
1883,2011-02-27,2011,2,27,266.0,42.0,49.0,151.0,23.0
1884,2011-02-28,2011,2,28,342.0,57.0,78.0,178.0,28.0
1885,2011-03-01,2011,3,1,220.0,46.0,49.0,102.0,23.0
1886,2011-03-02,2011,3,2,248.0,35.0,49.0,146.0,18.0
1887,2011-03-03,2011,3,3,261.0,55.0,34.0,146.0,26.0
1888,2011-03-04,2011,3,4,242.0,46.0,44.0,132.0,20.0
1889,2011-03-05,2011,3,5,218.0,38.0,33.0,128.0,19.0
1890,2011-03-06,2011,3,6,274.0,48.0,55.0,139.0,31.0
1891,2011-03-07,2011,3,7,336.0,61.0,71.0,171.0,33.0
1892,2011-03-08,2011,3,8,305.0,54.0,75.0,149.0,27.0
1893,2011-03-09,2011,3,9,268.0,55.0,55.0,132.0,26.0
1894,2011-03-10,2011,3,10,269.0,38.0,59.0,148.0,22.0
1895,2011-03-11,2011,3,11,261.0,42.0,68.0,122.0,28.0
1896,2011-03-12,2011,3,12,227.0,42.0,47.0,116.0,22.0
1897,2011-03-13,2011,3,13,259.0,63.0,62.0,112.0,22.0
1898,2011-03-14,2011,3,14,319.0,52.0,94.0,149.0,24.0
1899,2011-03-15,2011,3,15,296.0,61.0,84.0,132.0,19.0
1900,2011-03-16,2011,3,16,283.0,63.0,51.0,152.0,17.0
1901,2011-03-17,2011,3,17,282.0,67.0,60.0,127.0,28.0
1902,2011-03-18,2011,3,18,251.0,54.0,70.0,110.0,17.0
1903,2011-03-19,2011,3,19,247.0,56.0,63.0,106.0,22.0
1904,2011-03-20,2011,3,20,257.0,51.0,86.0,98.0,21.0
1905,2011-03-21,2011,3,21,341.0,74.0,99.0,146.0,22.0
1906,2011-03-22,2011,3,22,352.0,68.0,97.0,161.0,26.0
1907,2011-03-23,2011,3,23,300.0,53.0,78.0,143.0,26.0
1908,2011-03-24,2011,3,24,272.0,59.0,52.0,142.0,19.0
1909,2011-03-25,2011,3,25,279.0,50.0,61.0,138.0,30.0
1910,2011-03-26,2011,3,26,229.0,44.0,60.0,110.0,15.0
1911,2011-03-27,2011,3,27,268.0,48.0,81.0,112.0,27.0
1912,2011-03-28,2011,3,28,348.0,73.0,94.0,158.0,23.0
1913,2011-03-29,2011,3,29,312.0,64.0,73.0,147.0,28.0
1914,2011-03-30,2011,3,30,263.0,48.0,63.0,132.0,20.0
1915,2011-03-31,2011,3,31,257.0,58.0,54.0,130.0,15.0
1916,2011-04-01,2011,4,1,255.0,54.0,62.0,118.0,21.0
1917,2011-04-02,2011,4,2,212.0,51.0,40.0,99.0,22.0
1918,2011-04-03,2011,4,3,235.0,46.0,53.0,118.0,18.0
1919,2011-04-04,2011,4,4,340.0,64.0,90.0,159.0,27.0
1920,2011-04-05,2011,4,5,288.0,46.0,73.0,138.0,31.0
1921,2011-04-06,2011,4,6,284.0,60.0,65.0,139.0,20.0
1922,2011-04-07,2011,4,7,304.0,56.0,53.0,168.0,27.0
1923,2011-04-08,2011,4,8,211.0,43.0,46.0,102.0,20.0
1924,2011-04-09,2011,4,9,220.0,43.0,50.0,101.0,26.0
1925,2011-04-10,2011,4,10,269.0,61.0,64.0,124.0,20.0
1926,2011-04-11,2011,4,11,310.0,62.0,79.0,146.0,23.0
1927,2011-04-12,2011,4,12,252.0,53.0,68.0,111.0,20.0
1928,2011-04-13,2011,4,13,267.0,54.0,61.0,127.0,25.0
1929,2011-04-14,2011,4,14,275.0,43.0,58.0,153.0,21.0
1930,2011-04-15,2011,4,15,233.0,49.0,48.0,123.0,13.0
1931,2011-04-16,2011,4,16,203.0,36.0,35.0,113.0,19.0
1932,2011-04-17,2011,4,17,221.0,43.0,45.0,118.0,15.0
1933,2011-04-18,2011,4,18,285.0,57.0,60.0,142.0,26.0
1934,2011-04-19,2011,4,19,237.0,46.0,37.0,121.0,33.0
1935,2011-04-20,2011,4,20,240.0,51.0,41.0,119.0,29.0
1936,2011-04-21,2011,4,21,194.0,35.0,31.0,117.0,11.0
1937,2011-04-22,2011,4,22,220.0,44.0,35.0,126.0,15.0
1938,2011-04-23,2011,4,23,201.0,51.0,30.0,102.0,18.0
1939,2011-04-24,2011,4,24,203.0,34.0,38.0,116.0,15.0
1940,2011-04-25,2011,4,25,249.0,40.0,29.0,159.0,21.0
1941,2011-04-26,2011,4,26,219.0,28.0,30.0,134.0,27.0
1942,2011-04-27,2011,4,27,225.0,49.0,38.0,118.0,20.0
1943,2011-04-28,2011,4,28,217.0,33.0,46.0,112.0,26.0
1944,2011-04-29,2011,4,29,219.0,36.0,45.0,120.0,18.0
1945,2011-04-30,2011,4,30,290.0,31.0,81.0,158.0,20.0
1946,2011-05-01,2011,5,1,346.0,46.0,105.0,181.0,14.0
1947,2011-05-02,2011,5,2,450.0,51.0,141.0,239.0,19.0
1948,2011-05-03,2011,5,3,317.0,36.0,91.0,165.0,25.0
1949,2011-05-04,2011,5,4,317.0,33.0,86.0,173.0,25.0
1950,2011-05-05,2011,5,5,340.0,43.0,89.0,183.0,25.0
1951,2011-05-06,2011,5,6,380.0,39.0,91.0,221.0,29.0
1952,2011-05-07,2011,5,7,397.0,45.0,112.0,220.0,20.0
1953,2011-05-08,2011,5,8,452.0,52.0,129.0,251.0,20.0
1954,2011-05-09,2011,5,9,660.0,78.0,213.0,337.0,32.0
1955,2011-05-10,2011,5,10,719.0,70.0,248.0,357.0,44.0
1956,2011-05-11,2011,5,11,612.0,58.0,191.0,336.0,27.0
1957,2011-05-12,2011,5,12,572.0,67.0,154.0,325.0,26.0
1958,2011-05-13,2011,5,13,534.0,44.0,182.0,282.0,26.0
1959,2011-05-14,2011,5,14,436.0,47.0,122.0,234.0,33.0
1960,2011-05-15,2011,5,15,359.0,64.0,121.0,156.0,18.0
1961,2011-05-16,2011,5,16,417.0,54.0,142.0,195.0,26.0
1962,2011-05-17,2011,5,17,353.0,44.0,108.0,186.0,15.0
1963,2011-05-18,2011,5,18,348.0,48.0,79.0,192.0,29.0
1964,2011-05-19,2011,5,19,279.0,59.0,68.0,132.0,20.0
1965,2011-05-20,2011,5,20,296.0,45.0,79.0,152.0,20.0
1966,2011-05-21,2011,5,21,221.0,49.0,35.0,112.0,25.0
1967,2011-05-22,2011,5,22,276.0,37.0,65.0,150.0,24.0
1968,2011-05-23,2011,5,23,316.0,39.0,73.0,178.0,26.0
1969,2011-05-24,2011,5,24,289.0,39.0,80.0,142.0,28.0
1970,2011-05-25,2011,5,25,259.0,46.0,53.0,136.0,24.0
1971,2011-05-26,2011,5,26,258.0,44.0,51.0,145.0,18.0
1972,2011-05-27,2011,5,27,246.0,46.0,41.0,134.0,25.0
1973,2011-05-28,2011,5,28,208.0,41.0,43.0,102.0,22.0
1974,2011-05-29,2011,5,29,217.0,46.0,43.0,105.0,23.0
1975,2011-05-30,2011,5,30,246.0,44.0,56.0,125.0,21.0
1976,2011-05-31,2011,5,31,308.0,40.0,62.0,180.0,26.0
1977,2011-06-01,2011,6,1,273.0,39.0,62.0,147.0,25.0
1978,2011-06-02,2011,6,2,251.0,43.0,48.0,142.0,18.0
1979,2011-06-03,2011,6,3,225.0,44.0,29.0,130.0,22.0
1980,2011-06-04,2011,6,4,209.0,29.0,29.0,123.0,28.0
1981,2011-06-05,2011,6,5,188.0,33.0,34.0,107.0,14.0
1982,2011-06-06,2011,6,6,267.0,34.0,41.0,160.0,32.0
1983,2011-06-07,2011,6,7,194.0,24.0,28.0,122.0,20.0
1984,2011-06-08,2011,6,8,223.0,26.0,32.0,147.0,18.0
1985,2011-06-09,2011,6,9,212.0,25.0,33.0,130.0,24.0
1986,2011-06-10,2011,6,10,237.0,33.0,40.0,142.0,22.0
1987,2011-06-11,2011,6,11,180.0,26.0,20.0,121.0,13.0
1988,2011-06-12,2011,6,12,186.0,39.0,36.0,93.0,18.0
1989,2011-06-13,2011,6,13,237.0,32.0,49.0,132.0,24.0
1990,2011-06-14,2011,6,14,189.0,27.0,35.0,108.0,19.0
1991,2011-06-15,2011,6,15,201.0,30.0,29.0,119.0,23.0
1992,2011-06-16,2011,6,16,175.0,19.0,21.0,99.0,36.0
1993,2011-06-17,2011,6,17,163.0,26.0,22.0,97.0,18.0
