Date,Borough,Total Count ,Count (Age group 0 - 4) ,Count (Age group 5 - 17) ,Count (Age group 18 - 64) ,Count (Age group 65+) 
07/21/14,Unknown,5,0,1,3,1
07/22/14,Bronx,58,4,7,38,9
07/22/14,Brooklyn,61,2,8,41,10
07/22/14,Manhattan,49,3,4,39,3
07/22/14,Queens,30,3,5,18,4
07/22/14,Staten Island,7,0,0,5,2
07/22/14,Unknown,9,0,0,9,0
07/23/14,Bronx,56,7,7,37,5
07/23/14,Brooklyn,53,8,8,32,5
07/23/14,Manhattan,40,2,3,32,3
07/23/14,Queens,26,4,4,16,2
07/23/14,Staten Island,12,0,1,8,3
07/23/14,Unknown,13,1,3,7,2
07/24/14,Bronx,51,2,2,43,4
07/24/14,Brooklyn,49,8,3,34,4
07/24/14,Manhattan,35,0,6,25,4
07/24/14,Queens,19,2,0,15,2
07/24/14,Staten Island,3,0,1,1,1
07/24/14,Unknown,4,1,1,2,0
07/25/14,Bronx,52,9,5,33,5
07/25/14,Brooklyn,46,7,6,29,4
07/25/14,Manhattan,39,7,0,25,7
07/25/14,Queens,23,1,1,15,6
07/25/14,Staten Island,8,0,0,4,4
07/25/14,Unknown,11,3,1,6,1
07/26/14,Bronx,55,2,5,40,8
07/26/14,Brooklyn,64,9,13,41,1
07/26/14,Manhattan,64,4,5,46,9
07/26/14,Queens,25,3,5,16,1
07/26/14,Staten Island,6,0,2,2,2
07/26/14,Unknown,8,0,3,5,0
07/27/14,Bronx,53,5,7,35,6
07/27/14,Brooklyn,42,3,7,30,2
07/27/14,Manhattan,39,1,5,28,5
07/27/14,Queens,26,0,7,16,3
07/27/14,Staten Island,5,1,0,4,0
07/27/14,Unknown,8,1,1,4,2
07/28/14,Bronx,69,6,11,44,8
07/28/14,Brooklyn,66,3,11,48,4
07/28/14,Manhattan,46,4,4,31,7
07/28/14,Queens,29,3,3,22,1
07/28/14,Staten Island,9,0,0,7,2
07/28/14,Unknown,6,2,1,3,0
07/29/14,Bronx,66,6,3,47,10
07/29/14,Brooklyn,71,6,8,53,4
07/29/14,Manhattan,63,3,1,56,3
07/29/14,Queens,25,5,3,12,5
07/29/14,Staten Island,11,0,1,8,2
07/29/14,Unknown,13,0,0,12,1
07/30/14,Bronx,50,8,10,27,5
07/30/14,Brooklyn,59,8,4,41,6
07/30/14,Manhattan,33,5,2,23,3
07/30/14,Queens,30,1,6,22,1
07/30/14,Staten Island,6,0,0,5,1
07/30/14,Unknown,6,1,1,2,2
07/31/14,Bronx,60,2,3,48,7
07/31/14,Brooklyn,63,7,6,44,6
07/31/14,Manhattan,47,2,4,35,6
07/31/14,Queens,27,3,4,18,2
07/31/14,Staten Island,1,0,0,0,1
07/31/14,Unknown,5,0,0,5,0
08/01/14,Bronx,37,2,5,23,7
08/01/14,Brooklyn,45,5,9,29,2
08/01/14,Manhattan,40,0,0,33,7
08/01/14,Queens,24,6,3,14,1
08/01/14,Staten Island,6,1,0,2,3
08/01/14,Unknown,5,0,1,4,0
08/02/14,Bronx,61,7,7,43,4
08/02/14,Brooklyn,42,7,3,25,7
08/02/14,Manhattan,33,2,3,24,4
08/02/14,Queens,31,4,3,21,3
08/02/14,Staten Island,3,0,1,2,0
08/02/14,Unknown,6,1,0,4,1
08/03/14,Bronx,72,7,12,43,10
08/03/14,Brooklyn,59,8,9,37,5
08/03/14,Manhattan,35,3,5,25,2
08/03/14,Queens,25,3,3,18,1
08/03/14,Staten Island,5,0,0,5,0
08/03/14,Unknown,7,1,1,3,2
08/04/14,Bronx,58,6,7,41,4
08/04/14,Brooklyn,64,5,7,47,5
08/04/14,Manhattan,65,1,5,46,13
08/04/14,Queens,22,1,1,18,1
08/04/14,Staten Island,7,0,0,6,1
08/04/14,Unknown,11,3,2,6,0
08/05/14,Bronx,57,2,10,35,10
08/05/14,Brooklyn,51,8,10,26,7
08/05/14,Manhattan,59,11,9,34,5
08/05/14,Queens,28,4,4,18,2
08/05/14,Staten Island,8,0,0,5,3
08/05/14,Unknown,10,0,0,10,0
08/06/14,Bronx,62,5,6,42,9
08/06/14,Brooklyn,58,8,7,42,1
08/06/14,Manhattan,70,6,7,48,9
08/06/14,Queens,26,1,1,21,3
08/06/14,Staten Island,5,0,0,5,0
08/06/14,Unknown,9,0,2,4,3
08/07/14,Bronx,63,9,10,38,6
08/07/14,Brooklyn,64,10,8,42,4
08/07/14,Manhattan,59,7,4,41,7
08/07/14,Queens,21,4,3,12,2
08/07/14,Staten Island,13,0,0,11,2
08/07/14,Unknown,5,0,0,5,0
08/08/14,Bronx,59,6,8,36,9
08/08/14,Brooklyn,57,10,2,42,3
08/08/14,Manhattan,48,3,8,32,5
08/08/14,Queens,25,2,3,18,2
08/08/14,Staten Island,8,0,1,5,2
08/08/14,Unknown,15,2,2,11,0
08/09/14,Bronx,67,7,9,41,10
08/09/14,Brooklyn,42,3,7,32,0
08/09/14,Manhattan,55,4,4,31,16
08/09/14,Queens,24,3,5,15,1
08/09/14,Staten Island,5,0,0,4,1
08/09/14,Unknown,4,1,1,1,1
08/10/14,Bronx,48,4,10,27,7
08/10/14,Brooklyn,46,5,3,34,4
08/10/14,Manhattan,47,2,4,36,5
08/10/14,Queens,26,3,4,14,5
08/10/14,Staten Island,11,0,4,3,4
08/10/14,Unknown,12,1,3,6,2
08/11/14,Bronx,61,4,7,42,8
08/11/14,Brooklyn,64,12,8,38,6
08/11/14,Manhattan,41,3,7,25,6
08/11/14,Queens,24,3,2,13,6
08/11/14,Staten Island,9,0,2,6,1
08/11/14,Unknown,5,0,2,2,1
08/12/14,Bronx,62,8,10,37,7
08/12/14,Brooklyn,65,12,8,41,4
08/12/14,Manhattan,40,4,0,33,3
08/12/14,Queens,33,6,4,22,1
08/12/14,Staten Island,7,0,0,7,0
08/12/14,Unknown,10,1,2,6,1
08/13/14,Bronx,66,12,7,40,7
08/13/14,Brooklyn,44,5,4,30,5
08/13/14,Manhattan,53,0,3,43,7
08/13/14,Queens,35,4,5,23,3
08/13/14,Staten Island,10,1,2,5,2
08/13/14,Unknown,6,0,0,6,0
08/14/14,Bronx,56,8,7,32,9
08/14/14,Brooklyn,48,7,8,29,4
08/14/14,Manhattan,57,1,7,42,7
08/14/14,Queens,28,2,5,18,3
08/14/14,Staten Island,7,0,2,4,1
08/14/14,Unknown,7,0,1,4,2
08/15/14,Bronx,48,10,9,25,4
08/15/14,Brooklyn,53,8,5,36,4
08/15/14,Manhattan,53,2,5,38,8
08/15/14,Queens,26,1,4,20,1
08/15/14,Staten Island,6,0,1,2,3
08/15/14,Unknown,10,0,0,10,0
08/16/14,Bronx,51,8,6,29,8
08/16/14,Brooklyn,58,11,11,34,2
08/16/14,Manhattan,45,3,5,34,3
08/16/14,Queens,19,2,3,11,3
08/16/14,Staten Island,2,1,1,0,0
08/16/14,Unknown,11,0,3,5,3
08/17/14,Bronx,52,6,8,28,10
08/17/14,Brooklyn,57,7,6,40,4
08/17/14,Manhattan,44,5,6,23,10
08/17/14,Queens,24,1,6,13,4
08/17/14,Staten Island,4,0,0,2,2
08/17/14,Unknown,7,0,1,4,2
08/18/14,Bronx,66,9,6,42,9
08/18/14,Brooklyn,57,7,9,40,1
08/18/14,Manhattan,58,7,9,33,9
08/18/14,Queens,34,5,5,21,3
08/18/14,Staten Island,5,0,0,5,0
08/18/14,Unknown,11,1,2,6,2
08/19/14,Bronx,47,8,7,27,5
08/19/14,Brooklyn,67,9,12,44,2
08/19/14,Manhattan,43,3,3,34,3
08/19/14,Queens,22,3,1,17,1
08/19/14,Staten Island,4,1,0,2,1
08/19/14,Unknown,5,3,0,2,0
08/20/14,Bronx,51,5,3,36,7
08/20/14,Brooklyn,53,4,6,37,6
08/20/14,Manhattan,50,6,7,35,2
08/20/14,Queens,29,4,4,17,4
08/20/14,Staten Island,9,3,0,5,1
08/20/14,Unknown,6,1,1,2,2
08/21/14,Bronx,62,4,10,41,7
08/21/14,Brooklyn,55,5,6,36,8
08/21/14,Manhattan,41,4,4,25,8
08/21/14,Queens,29,3,4,18,4
08/21/14,Staten Island,6,0,0,3,3
08/21/14,Unknown,5,0,0,5,0
08/22/14,Bronx,54,6,2,40,6
08/22/14,Brooklyn,53,5,11,34,3
08/22/14,Manhattan,66,3,4,49,10
08/22/14,Queens,26,3,1,20,2
08/22/14,Staten Island,4,0,0,2,2
08/22/14,Unknown,4,1,0,2,1
08/23/14,Bronx,55,8,5,36,6
08/23/14,Brooklyn,44,5,4,31,4
08/23/14,Manhattan,40,3,2,27,8
08/23/14,Queens,21,4,1,15,1
08/23/14,Staten Island,4,0,2,1,1
08/23/14,Unknown,7,4,1,2,0
08/24/14,Bronx,62,6,10,37,9
08/24/14,Brooklyn,58,10,4,38,6
08/24/14,Manhattan,39,1,3,32,3
08/24/14,Queens,23,0,3,19,1
08/24/14,Staten Island,4,0,0,4,0
08/24/14,Unknown,6,0,1,3,2
08/25/14,Bronx,65,11,9,41,4
08/25/14,Brooklyn,53,7,7,35,4
08/25/14,Manhattan,62,8,6,39,9
08/25/14,Queens,25,1,5,18,1
08/25/14,Staten Island,6,0,1,2,3
08/25/14,Unknown,7,0,1,5,1
08/26/14,Bronx,63,7,6,44,6
08/26/14,Brooklyn,49,3,3,38,5
08/26/14,Manhattan,48,3,12,27,6
08/26/14,Queens,27,6,2,18,1
08/26/14,Staten Island,3,0,0,1,2
08/26/14,Unknown,2,0,0,2,0
08/27/14,Bronx,71,6,10,44,11
08/27/14,Brooklyn,57,10,9,35,3
08/27/14,Manhattan,65,4,3,52,6
08/27/14,Queens,40,3,4,28,5
08/27/14,Staten Island,9,0,0,8,1
08/27/14,Unknown,10,3,3,2,2
08/28/14,Bronx,57,7,6,37,6
08/28/14,Brooklyn,51,3,7,40,1
08/28/14,Manhattan,34,3,4,24,3
08/28/14,Queens,20,1,1,15,3
08/28/14,Staten Island,8,0,1,5,2
08/28/14,Unknown,5,0,0,5,0
08/29/14,Bronx,59,6,4,43,5
08/29/14,Brooklyn,44,5,3,32,4
08/29/14,Manhattan,48,4,5,31,8
08/29/14,Queens,37,6,10,19,2
08/29/14,Staten Island,8,0,0,6,2
08/29/14,Unknown,13,1,2,8,2
08/30/14,Bronx,52,10,8,25,9
08/30/14,Brooklyn,55,7,4,41,3
08/30/14,Manhattan,49,5,7,29,8
08/30/14,Queens,26,6,3,16,1
08/30/14,Staten Island,5,0,0,3,2
08/30/14,Unknown,8,2,1,5,0
08/31/14,Bronx,66,6,11,40,9
08/31/14,Brooklyn,51,12,9,28,2
08/31/14,Manhattan,52,4,3,37,8
08/31/14,Queens,32,7,10,13,2
08/31/14,Staten Island,6,0,1,4,1
08/31/14,Unknown,4,2,1,1,0
09/01/14,Bronx,57,11,10,32,4
09/01/14,Brooklyn,61,9,8,42,2
09/01/14,Manhattan,55,3,9,37,6
09/01/14,Queens,21,2,4,15,0
09/01/14,Staten Island,3,1,0,1,1
09/01/14,Unknown,9,2,1,5,1
09/02/14,Bronx,95,18,16,56,5
09/02/14,Brooklyn,76,9,10,48,9
09/02/14,Manhattan,54,0,7,41,6
09/02/14,Queens,31,4,2,21,4
09/02/14,Staten Island,6,0,0,6,0
09/02/14,Unknown,7,2,2,3,0
09/03/14,Bronx,67,8,11,38,10
09/03/14,Brooklyn,52,3,7,37,5
09/03/14,Manhattan,68,5,4,53,6
09/03/14,Queens,28,4,4,17,3
09/03/14,Staten Island,6,0,1,3,2
09/03/14,Unknown,10,1,1,8,0
09/04/14,Bronx,74,10,12,49,3
09/04/14,Brooklyn,61,6,2,49,4
09/04/14,Manhattan,64,6,3,50,5
09/04/14,Queens,33,2,5,24,2
09/04/14,Staten Island,5,0,0,3,2
09/04/14,Unknown,11,3,0,6,2
09/06/14,Bronx,53,6,8,34,5
09/06/14,Brooklyn,60,10,11,35,4
09/06/14,Manhattan,59,4,4,42,9
09/06/14,Queens,21,4,4,9,4
09/06/14,Staten Island,6,1,0,4,1
09/06/14,Unknown,14,2,1,9,2
09/07/14,Bronx,56,10,9,31,6
09/07/14,Brooklyn,49,7,8,27,7
09/07/14,Manhattan,49,1,8,32,8
09/07/14,Queens,29,7,4,16,2
09/07/14,Staten Island,8,0,2,6,0
09/07/14,Unknown,11,0,2,7,2
09/08/14,Bronx,85,7,18,52,8
09/08/14,Brooklyn,88,6,13,60,9
09/08/14,Manhattan,77,8,17,40,12
09/08/14,Queens,40,4,7,25,4
09/08/14,Staten Island,13,1,1,8,3
09/08/14,Unknown,6,0,0,6,0
09/09/14,Bronx,73,12,14,42,5
09/09/14,Brooklyn,85,15,18,48,4
09/09/14,Manhattan,71,9,13,43,6
09/09/14,Queens,39,7,10,20,2
09/09/14,Staten Island,8,2,0,5,1
09/09/14,Unknown,16,3,2,11,0
09/10/14,Bronx,87,7,14,58,8
09/10/14,Brooklyn,61,13,15,28,5
09/10/14,Manhattan,63,5,14,37,7
09/10/14,Queens,34,7,4,22,1
09/10/14,Staten Island,7,2,1,3,1
09/10/14,Unknown,7,0,1,5,1
09/11/14,Bronx,74,8,20,38,8
09/11/14,Brooklyn,87,14,26,42,5
09/11/14,Manhattan,64,9,7,42,6
09/11/14,Queens,36,11,5,16,4
09/11/14,Staten Island,9,0,2,4,3
09/11/14,Unknown,12,0,1,11,0
09/12/14,Bronx,92,16,20,49,7
09/12/14,Brooklyn,93,23,17,49,4
09/12/14,Manhattan,66,15,14,31,6
09/12/14,Queens,43,13,11,15,4
09/12/14,Staten Island,8,1,2,5,0
09/12/14,Unknown,10,2,1,6,1
09/13/14,Bronx,76,18,19,37,2
09/13/14,Brooklyn,92,19,21,44,8
09/13/14,Manhattan,69,7,15,42,5
09/13/14,Queens,41,7,16,15,3
09/13/14,Staten Island,6,0,2,4,0
09/13/14,Unknown,11,3,3,4,1
09/14/14,Bronx,104,17,39,42,6
09/14/14,Brooklyn,89,12,40,32,5
09/14/14,Manhattan,66,11,16,36,3
09/14/14,Queens,63,15,26,19,3
09/14/14,Staten Island,8,0,4,2,2
09/14/14,Unknown,9,3,0,5,1
09/15/14,Bronx,151,26,56,61,8
09/15/14,Brooklyn,195,41,79,67,8
09/15/14,Manhattan,87,12,28,46,1
09/15/14,Queens,71,17,23,28,3
09/15/14,Staten Island,14,3,3,7,1
09/15/14,Unknown,16,5,2,6,3
09/16/14,Bronx,97,19,31,38,9
09/16/14,Brooklyn,121,24,46,43,8
09/16/14,Manhattan,71,11,23,31,6
09/16/14,Queens,70,14,27,28,1
09/16/14,Staten Island,11,3,4,3,1
09/16/14,Unknown,15,2,10,2,1
09/17/14,Bronx,124,19,33,64,8
09/17/14,Brooklyn,114,20,41,52,1
09/17/14,Manhattan,54,8,19,24,3
09/17/14,Queens,63,19,19,24,1
09/17/14,Staten Island,15,1,4,7,3
09/17/14,Unknown,14,4,3,7,0
09/18/14,Bronx,147,41,46,52,8
09/18/14,Brooklyn,148,44,49,49,6
09/18/14,Manhattan,65,9,20,35,1
09/18/14,Queens,67,22,24,20,1
09/18/14,Staten Island,4,1,1,2,0
09/18/14,Unknown,19,6,5,8,0
09/19/14,Bronx,138,40,42,47,9
09/19/14,Brooklyn,119,29,29,55,6
09/19/14,Manhattan,84,16,21,37,9
09/19/14,Queens,60,15,19,24,2
09/19/14,Staten Island,10,1,2,6,1
09/19/14,Unknown,17,5,5,6,1
09/20/14,Bronx,153,39,40,66,8
09/20/14,Brooklyn,133,31,54,42,6
09/20/14,Manhattan,79,18,17,42,2
09/20/14,Queens,68,16,25,23,4
09/20/14,Staten Island,13,2,5,5,1
09/20/14,Unknown,17,7,4,6,0
09/21/14,Bronx,126,27,47,44,8
09/21/14,Brooklyn,130,23,44,50,13
09/21/14,Manhattan,89,22,23,31,13
09/21/14,Queens,75,24,21,27,3
09/21/14,Staten Island,10,1,2,6,1
09/21/14,Unknown,13,3,2,7,1
09/22/14,Bronx,143,29,50,57,7
09/22/14,Brooklyn,154,31,52,64,7
09/22/14,Manhattan,84,16,20,47,1
09/22/14,Queens,77,21,28,24,4
09/22/14,Staten Island,11,1,6,4,0
09/22/14,Unknown,19,2,8,5,4
09/23/14,Bronx,124,29,44,46,5
09/23/14,Brooklyn,152,34,51,58,9
09/23/14,Manhattan,102,12,23,61,6
09/23/14,Queens,78,17,26,34,1
09/23/14,Staten Island,13,3,3,6,1
09/23/14,Unknown,20,2,5,13,0
09/24/14,Bronx,147,29,44,65,9
09/24/14,Brooklyn,146,35,41,62,8
09/24/14,Manhattan,81,13,18,41,9
09/24/14,Queens,76,14,26,32,4
09/24/14,Staten Island,12,1,0,11,0
09/24/14,Unknown,19,1,9,6,3
09/25/14,Bronx,116,20,21,55,20
09/25/14,Brooklyn,101,17,23,55,5
09/25/14,Manhattan,70,10,11,40,9
09/25/14,Queens,58,15,7,28,8
09/25/14,Staten Island,8,0,3,5,0
09/25/14,Unknown,19,2,7,8,2
09/26/14,Bronx,121,24,29,58,10
09/26/14,Brooklyn,96,18,27,44,7
09/26/14,Manhattan,76,16,13,41,6
09/26/14,Queens,60,16,20,23,1
09/26/14,Staten Island,10,1,2,7,0
09/26/14,Unknown,13,2,5,6,0
09/27/14,Bronx,86,22,24,35,5
09/27/14,Brooklyn,101,23,25,41,12
09/27/14,Manhattan,84,12,19,41,12
09/27/14,Queens,62,22,20,18,2
09/27/14,Staten Island,13,1,2,9,1
09/27/14,Unknown,11,2,4,5,0
09/28/14,Bronx,97,20,25,45,7
09/28/14,Brooklyn,107,30,24,44,9
09/28/14,Manhattan,97,18,19,52,8
09/28/14,Queens,59,10,21,24,4
09/28/14,Staten Island,9,0,3,4,2
09/28/14,Unknown,17,4,3,9,1
09/29/14,Bronx,145,32,38,67,8
09/29/14,Brooklyn,135,30,38,63,4
09/29/14,Manhattan,86,9,17,53,7
09/29/14,Queens,68,9,23,34,2
09/29/14,Staten Island,12,0,2,8,2
09/29/14,Unknown,17,1,2,12,2
09/30/14,Bronx,98,22,21,49,6
09/30/14,Brooklyn,108,27,24,52,5
09/30/14,Manhattan,74,11,17,41,5
09/30/14,Queens,57,12,11,23,11
09/30/14,Staten Island,12,1,5,3,3
09/30/14,Unknown,12,2,3,7,0
10/01/14,Bronx,110,12,21,72,5
10/01/14,Brooklyn,119,26,23,67,3
10/01/14,Manhattan,87,11,15,54,7
10/01/14,Queens,52,11,5,35,1
10/01/14,Staten Island,7,1,0,4,2
10/01/14,Unknown,13,5,2,5,1
10/02/14,Bronx,106,17,24,58,7
10/02/14,Brooklyn,108,17,22,63,6
10/02/14,Manhattan,68,12,10,42,4
10/02/14,Queens,55,13,14,24,4
10/02/14,Staten Island,13,0,3,7,3
10/02/14,Unknown,9,2,1,5,1
10/03/14,Bronx,88,14,19,47,8
10/03/14,Brooklyn,82,16,13,44,9
10/03/14,Manhattan,69,9,11,43,6
10/03/14,Queens,45,11,12,20,2
10/03/14,Staten Island,5,1,0,4,0
10/03/14,Unknown,10,1,3,5,1
10/04/14,Bronx,81,13,15,47,6
10/04/14,Brooklyn,73,14,16,38,5
10/04/14,Manhattan,59,11,11,32,5
10/04/14,Queens,37,12,3,19,3
10/04/14,Staten Island,8,2,0,5,1
10/04/14,Unknown,12,2,1,9,0
10/05/14,Bronx,97,21,20,50,6
10/05/14,Brooklyn,93,15,30,46,2
10/05/14,Manhattan,75,16,13,35,11
10/05/14,Queens,51,10,10,30,1
10/05/14,Staten Island,7,1,2,4,0
10/05/14,Unknown,12,2,1,8,1
10/06/14,Bronx,145,16,35,84,10
10/06/14,Brooklyn,147,28,39,70,10
10/06/14,Manhattan,86,12,22,44,8
10/06/14,Queens,70,17,15,29,9
10/06/14,Staten Island,13,1,2,8,2
10/06/14,Unknown,14,7,3,4,0
10/07/14,Bronx,101,25,20,52,4
10/07/14,Brooklyn,111,14,28,66,3
10/07/14,Manhattan,93,18,21,48,6
10/07/14,Queens,63,13,11,35,4
10/07/14,Staten Island,9,0,2,6,1
10/07/14,Unknown,19,7,5,6,1
10/08/14,Bronx,132,24,28,66,14
10/08/14,Brooklyn,156,32,39,79,6
10/08/14,Manhattan,83,9,20,48,6
10/08/14,Queens,39,7,11,16,5
10/08/14,Staten Island,3,0,0,3,0
10/08/14,Unknown,16,4,2,6,4
10/09/14,Bronx,88,14,13,58,3
10/09/14,Brooklyn,96,18,17,54,7
10/09/14,Manhattan,63,9,13,37,4
10/09/14,Queens,51,12,12,24,3
10/09/14,Staten Island,9,1,2,4,2
10/09/14,Unknown,14,3,5,6,0
10/10/14,Bronx,112,16,14,76,6
10/10/14,Brooklyn,108,21,18,64,5
10/10/14,Manhattan,81,9,20,46,6
10/10/14,Queens,50,15,8,24,3
10/10/14,Staten Island,10,0,0,5,5
10/10/14,Unknown,16,1,3,11,1
10/11/14,Bronx,81,16,16,38,11
10/11/14,Brooklyn,83,8,18,55,2
10/11/14,Manhattan,70,12,10,39,9
10/11/14,Queens,42,5,7,26,4
10/11/14,Staten Island,8,1,1,5,1
10/11/14,Unknown,11,3,1,5,2
10/12/14,Bronx,110,25,20,53,12
10/12/14,Brooklyn,102,19,22,54,7
10/12/14,Manhattan,82,7,9,57,9
10/12/14,Queens,55,18,12,21,4
10/12/14,Staten Island,9,1,3,3,2
10/12/14,Unknown,13,1,1,10,1
10/13/14,Bronx,113,29,20,56,8
10/13/14,Brooklyn,135,23,29,73,10
10/13/14,Manhattan,97,13,25,48,11
10/13/14,Queens,44,8,11,23,2
10/13/14,Staten Island,9,0,2,5,2
10/13/14,Unknown,9,4,1,4,0
10/14/14,Bronx,126,26,32,59,9
10/14/14,Brooklyn,104,18,35,45,6
10/14/14,Manhattan,80,15,23,37,5
10/14/14,Queens,51,11,11,28,1
10/14/14,Staten Island,13,1,3,7,2
10/14/14,Unknown,8,2,1,4,1
10/15/14,Bronx,104,16,22,57,9
10/15/14,Brooklyn,124,18,36,66,4
10/15/14,Manhattan,87,16,17,47,7
10/15/14,Queens,52,11,12,24,5
10/15/14,Staten Island,10,4,1,1,4
10/15/14,Unknown,13,4,2,7,0
10/16/14,Bronx,91,16,16,56,3
10/16/14,Brooklyn,71,19,17,30,5
10/16/14,Manhattan,66,13,12,39,2
10/16/14,Queens,40,7,5,25,3
10/16/14,Staten Island,9,3,1,5,0
10/16/14,Unknown,18,7,2,9,0
10/17/14,Bronx,91,19,16,51,5
10/17/14,Brooklyn,94,16,22,49,7
10/17/14,Manhattan,75,5,11,51,8
10/17/14,Queens,41,9,13,17,2
10/17/14,Staten Island,9,0,1,7,1
10/17/14,Unknown,12,3,2,6,1
10/18/14,Bronx,68,11,18,36,3
10/18/14,Brooklyn,86,16,17,43,10
10/18/14,Manhattan,64,8,11,39,6
10/18/14,Queens,30,9,5,16,0
10/18/14,Staten Island,3,1,0,0,2
10/18/14,Unknown,6,2,1,3,0
10/19/14,Bronx,103,16,29,50,8
10/19/14,Brooklyn,82,15,23,37,7
10/19/14,Manhattan,65,7,18,37,3
10/19/14,Queens,36,6,9,19,2
10/19/14,Staten Island,8,2,2,3,1
10/19/14,Unknown,8,2,2,4,0
10/20/14,Bronx,138,9,33,85,11
10/20/14,Brooklyn,118,21,38,52,7
10/20/14,Manhattan,76,10,22,35,9
10/20/14,Queens,47,9,10,25,3
10/20/14,Staten Island,10,0,1,8,1
10/20/14,Unknown,12,0,3,8,1
10/21/14,Bronx,108,16,23,58,11
10/21/14,Brooklyn,97,18,28,44,7
10/21/14,Manhattan,67,5,16,43,3
10/21/14,Queens,43,6,12,21,4
10/21/14,Staten Island,11,1,2,6,2
10/21/14,Unknown,12,5,1,4,2
10/22/14,Bronx,97,12,20,58,7
10/22/14,Brooklyn,94,16,17,55,6
10/22/14,Manhattan,59,5,11,38,5
10/22/14,Queens,39,9,4,22,4
10/22/14,Staten Island,10,2,4,4,0
10/22/14,Unknown,5,0,0,4,1
10/23/14,Bronx,83,14,18,46,5
10/23/14,Brooklyn,87,14,16,54,3
10/23/14,Manhattan,77,19,10,43,5
10/23/14,Queens,33,5,7,17,4
10/23/14,Staten Island,12,0,2,9,1
10/23/14,Unknown,11,2,0,8,1
10/24/14,Bronx,89,13,21,44,11
10/24/14,Brooklyn,83,16,18,45,4
10/24/14,Manhattan,53,7,6,33,7
10/24/14,Queens,39,9,9,16,5
10/24/14,Staten Island,8,0,2,4,2
10/24/14,Unknown,5,0,2,2,1
10/25/14,Bronx,78,14,18,41,5
10/25/14,Brooklyn,80,18,17,39,6
10/25/14,Manhattan,58,6,5,41,6
10/25/14,Queens,33,8,9,15,1
10/25/14,Staten Island,4,1,0,3,0
10/25/14,Unknown,11,3,2,6,0
10/26/14,Bronx,99,14,25,54,6
10/26/14,Brooklyn,84,15,20,48,1
10/26/14,Manhattan,65,10,10,40,5
10/26/14,Queens,53,14,12,25,2
10/26/14,Staten Island,8,0,2,5,1
10/26/14,Unknown,12,2,4,5,1
10/27/14,Bronx,121,13,35,61,12
10/27/14,Brooklyn,105,15,29,58,3
10/27/14,Manhattan,93,17,16,50,10
10/27/14,Queens,50,10,14,18,8
10/27/14,Staten Island,10,1,3,6,0
10/27/14,Unknown,7,2,1,4,0
10/28/14,Bronx,110,15,29,55,11
10/28/14,Brooklyn,108,17,29,55,7
10/28/14,Manhattan,75,9,15,44,7
10/28/14,Queens,48,9,13,22,4
10/28/14,Staten Island,7,0,3,3,1
10/28/14,Unknown,9,3,0,5,1
10/29/14,Bronx,117,18,21,66,12
10/29/14,Brooklyn,89,20,29,33,7
10/29/14,Manhattan,79,11,19,38,11
10/29/14,Queens,50,16,14,19,1
10/29/14,Staten Island,11,0,2,8,1
10/29/14,Unknown,8,0,1,7,0
10/30/14,Bronx,86,12,20,47,7
10/30/14,Brooklyn,100,17,27,48,8
10/30/14,Manhattan,69,8,12,44,5
10/30/14,Queens,49,7,12,26,4
10/30/14,Staten Island,10,0,1,6,3
10/30/14,Unknown,7,1,0,6,0
10/31/14,Bronx,81,13,17,42,9
10/31/14,Brooklyn,67,14,15,34,4
10/31/14,Manhattan,57,12,9,33,3
10/31/14,Queens,40,9,10,20,1
10/31/14,Staten Island,7,1,2,2,2
10/31/14,Unknown,15,1,4,10,0
11/01/14,Bronx,84,12,21,46,5
11/01/14,Brooklyn,72,18,14,37,3
11/01/14,Manhattan,55,6,8,36,5
11/01/14,Queens,31,4,12,13,2
11/01/14,Staten Island,6,1,3,2,0
11/01/14,Unknown,15,3,4,8,0
11/02/14,Bronx,95,15,23,50,7
11/02/14,Brooklyn,87,25,24,37,1
11/02/14,Manhattan,63,9,9,40,5
11/02/14,Queens,37,6,13,15,3
11/02/14,Staten Island,5,1,0,4,0
11/02/14,Unknown,12,1,0,9,2
11/03/14,Bronx,127,25,34,61,7
11/03/14,Brooklyn,118,27,41,46,4
11/03/14,Manhattan,80,15,16,42,7
11/03/14,Queens,64,17,10,30,6
11/03/14,Staten Island,10,1,1,5,3
11/03/14,Unknown,12,0,3,8,1
11/04/14,Bronx,100,20,18,52,10
11/04/14,Brooklyn,96,26,26,40,4
11/04/14,Manhattan,78,14,12,49,3
11/04/14,Queens,42,6,9,26,1
11/04/14,Staten Island,11,2,2,7,0
11/04/14,Unknown,7,2,2,3,0
11/05/14,Bronx,76,16,24,32,4
11/05/14,Brooklyn,110,23,40,37,10
11/05/14,Manhattan,86,20,18,45,3
11/05/14,Queens,36,4,7,22,3
11/05/14,Staten Island,8,1,1,5,1
11/05/14,Unknown,11,1,1,8,1
11/06/14,Bronx,111,17,24,61,9
11/06/14,Brooklyn,118,22,31,55,10
11/06/14,Manhattan,65,6,13,39,7
11/06/14,Queens,40,6,10,21,3
11/06/14,Staten Island,6,0,1,4,1
11/06/14,Unknown,8,1,0,6,1
11/07/14,Bronx,94,14,16,54,10
11/07/14,Brooklyn,96,23,23,44,6
11/07/14,Manhattan,81,5,15,51,10
11/07/14,Queens,34,5,3,23,3
